Date,Task,Time Started,Time Ended
mouthLowerDown_R,mouthDimple_L,mouthDimple_R,mouthSmile_L,eyeLookDown_L,jawRight,mouthPress_L,noseSneer_L,mouthSmile_R,mouthLowerDown_L,mouthPress_R,eyeBlink_L,mouthRight,eyeLookOut_L,browOuterUp_R,browDown_L,eyeBlink_R,jawOpen,eyeLookIn_R,eyeSquint_L,mouthFrown_R,mouthLeft,jawLeft,mouthRollUpper,browInnerUp,mouthPucker,eyeWide_L,mouthStretch_L,tongueOut,browOuterUp_L,mouthShrugLower,mouthStretch_R,eyeLookDown_R,eyeLookOut_R,eyeLookIn_L,mouthShrugUpper,jawForward,eyeWide_R,mouthUpperUp_R,cheekPuff,noseSneer_R,browDown_R,mouthUpperUp_L,eyeLookUp_L,mouthRollLower,cheekSquint_L,cheekSquint_R,mouthFrown_L,mouthFunnel,eyeSquint_R,mouthClose,eyeLookUp_R
,0.06377055,0.863147,0.8452545,0.05087926,0.07695398,0.006577329,0.2003183,0.1480637,0.04627445,0.0621002,0.1918869,0.01197994,5.469846e-05,0,0,0.3551376,0.01155386,0.02683497,0.06103781,0.290849,1.648805e-05,0.07332304,0.0003149884,0.4569012,0.02583128,0.0272472,0.04093704,0.1338746,0.04304065,0,0.3752902,0.1157857,0.07625496,0,0.0730259,0.0498021,0.3284722,0.04296433,0.0749218,0.1327794,0.14761,0.3542989,0.08501695,0,0.8112463,0.150233,0.1393201,3.541302e-05,0.1932927,0.2931002,0.03233609,0
,0.0636151,0.8659881,0.8501033,0.04576529,0.07119437,0.006932141,0.2048365,0.1465963,0.0416474,0.06195629,0.1962964,0.01177024,5.033943e-05,0,0,0.35608,0.01136804,0.02803353,0.05880305,0.2911333,1.517409e-05,0.06941755,0.0002899233,0.4560606,0.02572874,0.02702043,0.0398262,0.1352387,0.04545832,0,0.3785769,0.1176555,0.07049945,0,0.07558505,0.05041995,0.3325552,0.04171002,0.07592162,0.1347908,0.1469455,0.3553979,0.08588573,0,0.8139886,0.146881,0.1386108,3.259088e-05,0.1944317,0.2933872,0.03368037,0
,0.05327261,0.8660724,0.8215747,0.01172677,0.07323231,0.006759489,0.2553184,0.1459122,0.01332174,0.05296525,0.2445956,0.01537131,4.632778e-05,0,0,0.3627778,0.01448892,0.02636288,0.04131604,0.2890078,0.03072187,0.1303104,0.0002668385,0.3281347,0.0257407,0.02692937,0.03836124,0.135675,0.05234433,0,0.467792,0.1151829,0.07259573,0,0.09290841,0.05922362,0.2065073,0.04004206,0.07649703,0.1917134,0.1466973,0.3610595,0.08705047,0,0.7352141,0.1460651,0.1362212,2.999365e-05,0.1946083,0.2914418,0.03274089,0
,0.05034808,0.8677038,0.8170507,0.002368542,0.07824059,0.006400114,0.2471916,0.144302,0.005113245,0.05036897,0.2478874,0.01638312,4.263582e-05,0,0,0.3721757,0.01540621,0.02573768,0.03213834,0.2815009,0.04102475,0.1580543,0.0005452943,0.3724802,0.02563899,0.02654736,0.03808915,0.1380932,0.05091617,0,0.4405679,0.1144092,0.07763856,0,0.101375,0.06191787,0.225299,0.03979665,0.0766478,0.153742,0.14553,0.3691761,0.08774269,0,0.7454974,0.1455718,0.1238184,2.76034e-05,0.1905977,0.2845698,0.03219359,0
,0.04911857,0.8695554,0.8326205,0.03708709,0.07800759,0.00629327,0.2407551,0.143952,0.0008804207,0.0492591,0.2423458,0.01612062,3.923809e-05,0,0,0.3867422,0.01535317,0.02525939,0.02235435,0.2794282,0.01515654,0.1226106,0.0005845608,0.3772819,0.0254202,0.02485978,0.03820621,0.1387631,0.03871991,0,0.3855052,0.1139927,0.07743775,0,0.1102929,0.06361094,0.2348416,0.040015,0.07710604,0.1418802,0.1452252,0.38453,0.08889221,0,0.7434633,0.1453445,0.1204854,2.540363e-05,0.1732661,0.2826075,0.03157311,0
,0.04863176,0.8751303,0.8478032,0.04366864,0.09005097,0.006440163,0.243138,0.1445345,-0.001237246,0.04878204,0.2450997,0.01592993,3.611113e-05,0,0,0.4183694,0.01523062,0.02481595,0.02189134,0.277103,0.009936573,0.1111962,0.0005822528,0.3814816,0.02516001,0.02389595,0.03800313,0.1387717,0.05593044,0,0.3865213,0.1137105,0.08949499,0,0.1105914,0.06524993,0.246561,0.03984913,0.08049646,0.137039,0.1454737,0.4169573,0.09433872,0,0.7553054,0.1453475,0.1191609,2.337916e-05,0.1681679,0.2799333,0.03094967,0
,0.04809076,0.8784726,0.8566238,0.04763345,0.104634,0.00685786,0.2843924,0.1449603,0.00397398,0.04819414,0.2807702,0.01584335,3.323336e-05,0,0,0.4542607,0.01519099,0.0241906,0.02613587,0.2730869,0.006804637,0.09456879,0.000559551,0.3730204,0.02479592,0.02364628,0.03572423,0.1339906,0.04520573,0,0.4682264,0.1131611,0.1040722,0,0.1066827,0.06652024,0.249662,0.03721369,0.09016407,0.1435449,0.145804,0.4536591,0.1029968,0,0.7598565,0.1461504,0.1273102,2.151603e-05,0.1673198,0.2753536,0.03002397,0
,0.04784243,0.8797017,0.8597851,0.05063688,0.109065,0.007227355,0.2782279,0.1455478,0.01603389,0.04788432,0.2752727,0.01801552,3.058493e-05,0,0,0.4656931,0.01704419,0.02375246,0.03032075,0.2714874,0.005009845,0.08892025,0.0005276441,0.3699688,0.02446968,0.02355882,0.03273687,0.1320517,0.04953121,0,0.4837274,0.1125778,0.1084813,0,0.1025207,0.0681877,0.2510171,0.03383467,0.09420075,0.144593,0.1462867,0.4653393,0.1081423,0,0.7622249,0.146938,0.1297306,1.980137e-05,0.1665425,0.2735586,0.02941298,0
,0.04779997,0.8792987,0.8595506,0.05693817,0.1161066,0.007785858,0.2770321,0.1459218,0.02407891,0.0477538,0.2713605,0.01943609,2.814755e-05,0,0,0.4706865,0.01830178,0.02327435,0.02793316,0.2702255,0.003940194,0.0692377,0.0004923847,0.3534447,0.02425194,0.02354481,0.02602493,0.1297655,0.0437363,0,0.4637512,0.1123729,0.1155428,0,0.1051462,0.07223214,0.2359591,0.0265683,0.09630709,0.1447558,0.1463697,0.4703516,0.1104291,0,0.7547523,0.147187,0.1312547,1.822337e-05,0.1604041,0.2720603,0.02878862,0
,0.04815487,0.879421,0.8603194,0.05854554,0.1138179,0.01106001,0.2718417,0.1462781,0.02746897,0.04805019,0.2679181,0.01974336,2.590442e-05,0,0,0.4652562,0.01858971,0.02307356,0.02750771,0.2691711,0.003267359,0.05349672,0.0004567796,0.3974315,0.02404409,0.02381357,0.02276116,0.1285522,0.0303783,0,0.4601603,0.1124929,0.1132533,0,0.1055855,0.07348605,0.2490398,0.02307557,0.09739851,0.1431335,0.1465175,0.4650243,0.1113211,0,0.7684001,0.1468738,0.132211,1.677111e-05,0.1589458,0.2707876,0.02852928,0
,0.04857451,0.8795652,0.8609854,0.05716033,0.1167806,0.01427485,0.2708884,0.1464664,0.02576111,0.04843428,0.2671683,0.02008161,2.384005e-05,0,0,0.4370998,0.01892998,0.02287456,0.03432286,0.266919,0.002814912,0.04769796,0.0004223231,0.4078071,0.02410918,0.0242066,0.02067374,0.1279013,0.02492276,0,0.458307,0.1131973,0.1161811,0,0.09871041,0.07419077,0.2561991,0.02086993,0.09793167,0.1427002,0.1464289,0.436702,0.1116227,0,0.7751707,0.1464974,0.1328309,1.543459e-05,0.1616772,0.2682163,0.02828139,0
,0.04886512,0.8799073,0.8624584,0.04531496,0.1161349,0.01625138,0.2704575,0.146415,0.01902346,0.04868191,0.2668358,0.02018389,2.194019e-05,0,0,0.4258616,0.01905922,0.02268335,0.03950889,0.2650071,0.002487784,0.04464808,0.0003897085,0.4136069,0.02419843,0.02470334,0.01946429,0.1274772,0.0180652,0,0.4582945,0.113805,0.1155055,0,0.0932326,0.07442918,0.2673586,0.01960804,0.09800348,0.1424006,0.1461357,0.4254252,0.111384,0,0.7901455,0.1460161,0.1331758,1.420457e-05,0.1660828,0.2660839,0.02814721,0
,0.04908365,0.8798586,0.8628608,0.04243854,0.1147314,0.01707732,0.2643201,0.14606,0.01774822,0.0488444,0.2578133,0.0202899,2.019173e-05,0,0,0.4189621,0.01919589,0.02251081,0.03672551,0.2636602,0.002234503,0.04596711,0.0003592091,0.416087,0.02429527,0.02515418,0.01860629,0.127098,0.0219278,0,0.4570121,0.1141553,0.114117,0,0.09568857,0.07409107,0.2705755,0.01872651,0.09731319,0.1420747,0.1456779,0.4184684,0.1087448,0,0.7943561,0.145462,0.1332969,1.307258e-05,0.1707518,0.2646572,0.02803177,0
,0.0493096,0.8801124,0.8629435,0.03849899,0.1078545,0.01720983,0.2401905,0.1381261,0.01529923,0.0490348,0.2374538,0.02021145,1.858261e-05,0,0,0.4118081,0.01915937,0.02255577,0.03141911,0.2627734,0.002026979,0.07955132,0.0003308813,0.4217899,0.02429364,0.02530335,0.01859673,0.1272582,0.04241662,0,0.4514521,0.1143075,0.1072617,0,0.1011996,0.0728666,0.286277,0.01874839,0.09563528,0.1396794,0.1383643,0.4110911,0.1071526,0,0.7969123,0.1436191,0.131154,1.20308e-05,0.1737803,0.2637803,0.02808715,0
,0.04935269,0.8801337,0.8603356,0.03754162,0.1018418,0.01489317,0.2336097,0.1357228,0.01763191,0.04902113,0.2312309,0.02041047,1.710173e-05,0,0,0.4042205,0.01938126,0.02258226,0.02525001,0.2625045,0.001849681,0.1055693,0.0003046724,0.4084112,0.02434465,0.02540337,0.01879468,0.1296148,0.03912993,0,0.4499329,0.1144112,0.1012714,0,0.1081651,0.07221407,0.2904038,0.01898929,0.09484144,0.1394538,0.1362523,0.4032136,0.1064817,0,0.7985377,0.1432533,0.1304457,1.107205e-05,0.1820548,0.2636322,0.02810245,0
,0.04922388,0.879846,0.8585558,0.03682593,0.1003431,0.01342231,0.2304684,0.1347131,0.01815328,0.0488141,0.2279204,0.02062582,1.573886e-05,0,0,0.3974475,0.01961677,0.02267009,0.02307268,0.2678906,0.001693839,0.112615,0.0002804779,0.394481,0.02442149,0.02556356,0.01917141,0.130376,0.03922211,0,0.4490706,0.1143543,0.09978086,0,0.1104782,0.0715405,0.2834567,0.01942066,0.09423575,0.1405969,0.1354331,0.3963089,0.1059985,0,0.7991456,0.1432003,0.1301192,1.018969e-05,0.1847073,0.2697289,0.02819227,0
,0.04887801,0.880075,0.8579482,0.03603502,0.09355953,0.01147244,0.2287336,0.1342629,0.01802746,0.04837671,0.2260198,0.02062699,1.44846e-05,0,0,0.3847033,0.01964997,0.02279019,0.019857,0.2746271,0.001554337,0.1165749,0.0002642872,0.3902946,0.02447245,0.02558084,0.02040855,0.1309774,0.04121483,0,0.4486176,0.1141547,0.09300141,0,0.1134817,0.06847428,0.2824105,0.02101876,0.09351236,0.1413643,0.13519,0.3834509,0.1054125,0,0.8003971,0.1435861,0.1300114,9.377655e-06,0.1863813,0.2773577,0.02832836,0
,0.04745773,0.8812145,0.8580025,0.03528437,0.08847377,0.01058056,0.2273427,0.1341645,0.01677826,0.04672358,0.223877,0.02072886,1.333029e-05,0,0,0.3807052,0.01977544,0.02271146,0.01255603,0.2771615,0.001428051,0.118303,0.0002449379,0.3878131,0.02452332,0.02541011,0.02155808,0.1311951,0.03595567,0,0.4484355,0.1137317,0.08793946,0,0.1202373,0.06333177,0.2790138,0.02246779,0.08948496,0.1420407,0.1353305,0.3794141,0.1025163,0,0.8009412,0.1441677,0.1301487,8.630332e-06,0.186964,0.2801877,0.02823802,0
,0.04657462,0.8814526,0.8576036,0.03459125,0.09755207,0.01035296,0.226967,0.1342002,0.01380979,0.04575774,0.2229646,0.02094014,1.226797e-05,0,0,0.3931745,0.02000034,0.02238615,0.01032027,0.2757907,0.001312953,0.1137267,0.0002263348,0.3588749,0.02446562,0.02532618,0.02222607,0.1310115,0.05224813,0,0.4485965,0.1132153,0.09704839,0,0.1221511,0.0615373,0.2536889,0.02324935,0.08800618,0.1425792,0.1355286,0.3918113,0.1014123,0,0.789826,0.1444074,0.1301173,7.942564e-06,0.1871144,0.2786099,0.02788125,0
,0.04638214,0.8811274,0.8556162,0.034027,0.1024284,0.01037943,0.2270618,0.1341871,0.01151164,0.04551248,0.2226344,0.0208995,1.129032e-05,0,0,0.3986536,0.01998767,0.02230722,0.01218258,0.2689277,0.001291472,0.1115485,0.0002087883,0.3689375,0.02440511,0.02547426,0.02293499,0.1309222,0.0508153,0,0.4473523,0.1128925,0.1019267,0,0.1199174,0.06081473,0.2501554,0.02404268,0.08737028,0.1427385,0.1355821,0.3972761,0.1010361,0,0.7833434,0.144211,0.1296517,7.309605e-06,0.1893297,0.2711018,0.02768095,0
,0.0462563,0.880185,0.8545716,0.03339761,0.10757,0.01073554,0.2329677,0.1345825,0.01000541,0.04536852,0.2324992,0.02062125,1.039057e-05,0,0,0.433271,0.01974793,0.02200763,0.0180012,0.2644987,0.002813197,0.0807942,0.0001924121,0.3641862,0.02412926,0.02568452,0.02326961,0.1304845,0.08094212,0,0.4474033,0.1125554,0.1070488,0,0.113985,0.06141937,0.2465895,0.02440438,0.0876352,0.1429587,0.1359007,0.4321669,0.1012878,0,0.7437278,0.1438986,0.129282,6.727088e-06,0.1897777,0.2661173,0.02733333,0
,0.04633715,0.8802093,0.8544729,0.03408093,0.08826048,0.01096614,0.2336846,0.1396281,0.009044157,0.04542961,0.234442,0.01841591,9.562523e-06,0,0,0.4696799,0.01790925,0.02195198,0.02611913,0.2755563,0.003043293,0.07293679,0.000177219,0.3758363,0.02369951,0.02568536,0.02376707,0.1306038,0.07718516,0,0.4472934,0.1127297,0.0876684,0,0.1059382,0.06158355,0.2809741,0.02493747,0.08782671,0.1428373,0.1404484,0.4689903,0.1014808,0,0.7611729,0.145109,0.1297408,6.190994e-06,0.1904523,0.2772421,0.02721885,0
,0.04652919,0.8804373,0.8542367,0.04289391,0.04032212,0.01092374,0.1985545,0.1426067,0.008666399,0.04559673,0.2014374,0.01402825,8.800466e-06,0,0,0.4831349,0.01385504,0.02211009,0.03045839,0.297816,0.003043923,0.0964093,0.0001631713,0.3923257,0.02317859,0.02557219,0.0372697,0.1358743,0.06882255,0,0.4430569,0.1140832,0.03965608,0,0.1009803,0.06129539,0.2992812,0.0403087,0.08737334,0.1416524,0.1431757,0.4823447,0.1010659,0,0.770411,0.1476641,0.1300722,5.697621e-06,0.1969121,0.3000928,0.02734584,0
,0.04678708,0.8805011,0.8537148,0.04481848,0.01899963,0.01082922,0.1895835,0.1440814,0.008040203,0.04582208,0.1929418,0.01137433,8.099139e-06,0,0,0.4911837,0.01133579,0.02235384,0.02755192,0.3047999,0.003568308,0.1019013,0.0001502081,0.3976038,0.02261592,0.02541889,0.06424909,0.1391486,0.06464066,0,0.4402281,0.1157242,0.01831193,0,0.1037138,0.0610342,0.3075238,0.06794696,0.08692785,0.1394409,0.1445044,0.4901888,0.1007274,0,0.7737186,0.148395,0.1298476,5.243566e-06,0.1991656,0.3073176,0.02751541,0
,0.04683185,0.8807235,0.8532956,0.04508984,0.01095601,0.01074216,0.1882153,0.1447564,0.007433958,0.04585361,0.1897612,0.009758268,7.453703e-06,0,0,0.4952357,0.009776711,0.02238624,0.02747663,0.3078431,0.004076063,0.1102568,0.0001382592,0.3957577,0.0220181,0.02523299,0.09291989,0.1408027,0.04396468,0,0.441108,0.1165096,0.01025875,0,0.1036167,0.06086912,0.3111953,0.09681499,0.08656725,0.1386845,0.1451784,0.4941588,0.1005349,0,0.7757413,0.1484527,0.1282097,4.825696e-06,0.2016417,0.3104807,0.02748482,0
,0.04689442,0.8810993,0.853098,0.03922383,0.006326511,0.01062601,0.2003388,0.1453642,0.006859994,0.04591591,0.2009749,0.008620453,6.859703e-06,0,0,0.5058133,0.008667754,0.02236273,0.02343071,0.3089763,0.01187847,0.1133236,0.0001272526,0.3955515,0.02138404,0.02509148,0.1099705,0.1418279,0.03468093,0,0.444946,0.1170779,0.005622806,0,0.1079981,0.06099058,0.3131402,0.1141128,0.08648332,0.1384788,0.1457217,0.5044377,0.1006507,0,0.7774204,0.1483812,0.1273987,4.441127e-06,0.2033608,0.3117171,0.02743267,0
,0.04690064,0.8814385,0.8525522,0.03635108,0,0.01032005,0.2041253,0.1467184,0.00632319,0.04594457,0.2042033,0.007740698,6.31304e-06,0,0,0.5133469,0.007800462,0.02228877,0.02089964,0.3094113,0.0243021,0.1271659,0.0001171178,0.3949171,0.02079253,0.02506657,0.1226012,0.1425337,0.03098725,0,0.4611994,0.1172967,0,0,0.1107926,0.06106542,0.3139688,0.1281251,0.08645801,0.1386546,0.1463825,0.5113907,0.1010486,0.0009379216,0.7812663,0.1485086,0.12667,4.087205e-06,0.2084885,0.3122472,0.02735682,0.00194032
,0.04681666,0.8816731,0.8515314,0.03027542,0,0.009923118,0.2058359,0.1473517,0.005824572,0.04588697,0.2057502,0.007020644,5.809941e-06,0,0,0.5165501,0.007084335,0.02213601,0.01799741,0.3092948,0.03909052,0.131557,0.0001077878,0.3946442,0.0202387,0.02501047,0.1312889,0.1428824,0.02541984,0,0.4652827,0.1173003,0,0,0.1136739,0.06097816,0.3139776,0.1375833,0.08619287,0.1387651,0.1466908,0.5143899,0.1011608,0.005270994,0.7825986,0.1483504,0.1252619,3.761487e-06,0.2101676,0.3122281,0.02720552,0.006281042
,0.04688746,0.8817684,0.8511677,0.02791262,0,0.009948619,0.2067215,0.1479138,0.005363232,0.04597145,0.206627,0.006405927,5.346936e-06,0,0,0.5182835,0.006469192,0.02202433,0.01833373,0.3093676,0.04359839,0.1171664,9.919971e-05,0.3936037,0.01976606,0.02502788,0.1457105,0.143039,0.02667286,0,0.4662453,0.1175733,0,0,0.1135799,0.06111433,0.3138979,0.1504562,0.08626942,0.1384178,0.1470718,0.5160645,0.101423,0.004031997,0.7830594,0.1479444,0.1245339,3.461727e-06,0.2107847,0.3123,0.02707625,0.005041772
,0.04676019,0.8820268,0.8506254,0.0264565,0,0.009532581,0.2051969,0.1484428,0.004937341,0.04586816,0.2054996,0.005865865,4.920828e-06,0,0,0.517493,0.005926578,0.02194439,0.01698423,0.3112972,0.04591939,0.128103,9.129524e-05,0.3924528,0.01933367,0.02505422,0.1632363,0.1434401,0.0302757,0,0.466833,0.1176272,0,0,0.1146397,0.06080714,0.3142484,0.1696573,0.0861089,0.1384513,0.1475489,0.5151623,0.101589,0.01708749,0.7857612,0.1480152,0.1240044,3.185855e-06,0.211571,0.3151546,0.0269441,0.01811913
,0.04641444,0.8824288,0.8504736,0.02398904,0,0.009293268,0.2051502,0.1484671,0.004544686,0.04554495,0.2055647,0.005382581,4.528677e-06,0,0,0.5166952,0.005439788,0.02166995,0.01615476,0.3126936,0.04704475,0.1298703,8.402025e-05,0.3732503,0.01892722,0.02493286,0.1695716,0.1434235,0.03109191,0,0.4675926,0.1174562,0,0,0.1153725,0.06066097,0.3128183,0.1762239,0.08602191,0.1384129,0.1475734,0.5143881,0.1017731,0.01697712,0.7866316,0.147587,0.1231973,2.931967e-06,0.2095509,0.3168482,0.02664709,0.01800848
,0.04562668,0.882959,0.8504222,0.019674,0,0.008914734,0.2053575,0.148464,0.004182945,0.04482507,0.2058286,0.004945164,4.167778e-06,0,0,0.5135303,0.004998524,0.02125473,0.01396117,0.3142199,0.04798828,0.1307476,7.732478e-05,0.3653049,0.01854792,0.02471764,0.1730076,0.1431135,0.02764402,0,0.4695784,0.117046,0,0,0.1173845,0.06033702,0.3104686,0.1797715,0.08572374,0.1389482,0.1475577,0.5111359,0.1017311,0.01846009,0.7874696,0.1472612,0.1225605,2.698313e-06,0.2076141,0.3186798,0.02625418,0.01949473
,0.04492173,0.8840208,0.8505895,0.01787512,0,0.008529969,0.2055937,0.1482683,0.00384983,0.04415014,0.2061544,0.004546541,3.835639e-06,0,0,0.5062023,0.00459603,0.02083946,0.011153,0.315486,0.04840459,0.1313857,7.116277e-05,0.3568915,0.0182015,0.02451009,0.1774274,0.1430983,0.02280061,0,0.48141,0.1167563,0,0,0.1201272,0.06004822,0.3092932,0.1838678,0.08546524,0.1396185,0.1473885,0.5036779,0.1017158,0.02326117,0.7882738,0.147068,0.1219821,2.483279e-06,0.206694,0.3201028,0.02588084,0.0243081
,0.0443504,0.8870075,0.852667,0.01782677,0,0.008099194,0.2060053,0.1481777,0.003543154,0.0435877,0.2066981,0.004181792,3.529969e-06,0,0,0.5028179,0.004227541,0.02048365,0.01131657,0.3163245,0.03943769,0.1315356,6.549175e-05,0.3533536,0.01788085,0.02430618,0.1818471,0.1432624,0.02052046,0,0.4876534,0.1166498,0,0,0.1199566,0.05984923,0.3091751,0.1876819,0.08552974,0.1400053,0.1473898,0.5004082,0.1019658,0.02344421,0.7907727,0.147016,0.1216371,2.285382e-06,0.2060399,0.3210268,0.0255515,0.02449115
,0.04371292,0.8887802,0.8537716,0.01979922,0,0.007790388,0.2064402,0.1482178,0.00326086,0.04296171,0.2071989,0.003847238,3.248659e-06,0,0,0.5006196,0.003889451,0.02008407,0.01134192,0.3186929,0.03351894,0.1314915,6.027262e-05,0.3489803,0.01759675,0.024103,0.1921486,0.1431951,0.01546625,0,0.4905437,0.1163558,0,0,0.119886,0.05949224,0.3088599,0.1974185,0.08551786,0.1405797,0.1475568,0.4982936,0.1021272,0.02697051,0.7924635,0.1472282,0.1215429,2.103255e-06,0.2054729,0.3234883,0.02517385,0.02802427
,0.04302698,0.8898999,0.8545489,0.02071031,0,0.007382622,0.2068486,0.1483089,0.003001031,0.04228825,0.2077316,0.003539948,2.989767e-06,0,0,0.498772,0.003578856,0.01966226,0.009409661,0.3204193,0.03076038,0.1316578,5.54694e-05,0.3397596,0.0173765,0.02390864,0.1984928,0.14318,0.01947545,0,0.4957593,0.1160567,0,0,0.1217925,0.05922255,0.306797,0.2033941,0.08551181,0.1410634,0.1477927,0.4965299,0.102274,0.03080771,0.7931721,0.1475907,0.1215744,1.935643e-06,0.2048037,0.3252964,0.02479215,0.0318724
,0.04236112,0.8905644,0.8544908,0.02009025,0,0.006884036,0.2069504,0.1481832,0.002761892,0.04163396,0.2078015,0.003257471,2.751506e-06,0,0,0.4970196,0.003293309,0.01921943,0.005698605,0.3215145,0.03700986,0.1507623,0.0002869761,0.3357644,0.01714027,0.02365617,0.2013456,0.1432461,0.01720252,0,0.4977704,0.1155524,0,0,0.1255341,0.05896491,0.2995451,0.2063448,0.08532667,0.1413537,0.1477676,0.4944692,0.1024248,0.03770756,0.7935039,0.1475919,0.1205774,1.781387e-06,0.2037228,0.3267605,0.02438042,0.03879438
,0.04183582,0.8906797,0.8498716,0.01510556,0,0.006383471,0.2070878,0.1481321,0.002541802,0.04111534,0.2077229,0.002997677,2.532233e-06,0,0,0.4974626,0.003030676,0.01886094,0.006501565,0.3221183,0.05072017,0.162381,0.0005320004,0.3343727,0.01692516,0.02355913,0.2013679,0.1433006,0.01696958,0,0.4989896,0.1149367,0,0,0.1248114,0.05884896,0.2919117,0.2071261,0.08511366,0.1415738,0.1477942,0.4945356,0.1026882,0.03194316,0.7937681,0.1477487,0.1198349,1.639425e-06,0.2033596,0.3276048,0.02404287,0.03301577
,0.04137633,0.890817,0.8471841,0.01334558,0,0.005900472,0.207395,0.1480713,0.002339246,0.04066701,0.2078009,0.00275868,2.330435e-06,0,0,0.4967986,0.002789058,0.01857188,0.003155122,0.3167266,0.05469665,0.2097771,0.001475001,0.335769,0.01679815,0.02367473,0.181615,0.1435674,0.02035844,0,0.5124033,0.1129914,0,0,0.1283544,0.05863479,0.2849603,0.1904787,0.08498746,0.1417777,0.1479307,0.493465,0.103176,0.01308582,0.794319,0.1496199,0.1192685,1.508776e-06,0.2090886,0.3239689,0.02374406,0.01411882
,0.04094169,0.890783,0.8426575,0.01125553,0.02208024,0.005444014,0.2108809,0.1477906,0.00215283,0.04025348,0.2091838,0.002538778,2.144718e-06,0,0,0.4838896,0.00256674,0.01829612,0,0.2988534,0.05909843,0.2232685,0.002902587,0.3375332,0.01681929,0.02396137,0.141503,0.1436966,0.01724837,0,0.5201439,0.1098336,0.02142786,0.003437694,0.1350165,0.058506,0.2714832,0.1525146,0.08492102,0.1423108,0.147731,0.4782919,0.1040019,0,0.7945523,0.1520073,0.1187018,0.0002305982,0.2134228,0.3061787,0.02345156,0
,0.04045776,0.8904597,0.8387603,0.01022904,0.0615439,0.005017536,0.2173422,0.1472417,0.001981268,0.03978446,0.2132662,0.003297951,1.973801e-06,0,0,0.4741229,0.003242824,0.01788978,0,0.278993,0.06084288,0.2222507,0.003736163,0.3287784,0.01691354,0.02418247,0.09946511,0.143179,0.03022514,0,0.5233985,0.1059368,0.06103398,0.01304476,0.1441757,0.05869563,0.2334429,0.1089211,0.08500847,0.142412,0.1472213,0.4684107,0.1050803,0,0.7813014,0.1528487,0.1180196,0.0002754806,0.2136081,0.2847736,0.02301709,0
,0.04004807,0.8900215,0.8369083,0.00928539,0.08371782,0.004621622,0.2296735,0.1466787,0.001823378,0.03940008,0.2252413,0.00615512,1.816505e-06,0,0,0.4703887,0.005867262,0.01750433,0,0.2652411,0.06188925,0.2137302,0.004322827,0.3266085,0.01703095,0.02451734,0.07178178,0.1425664,0.05240949,0,0.5249436,0.1039174,0.08328049,0.01286339,0.1441046,0.05897495,0.2224746,0.07696324,0.08523597,0.1428491,0.146681,0.4645434,0.1062605,0,0.7763865,0.1533077,0.1174051,0.0002873863,0.2133253,0.2699012,0.02260135,0
,0.03970782,0.8894687,0.8350392,0.01034142,0.08545249,0.004255426,0.2333659,0.1462926,0.00167807,0.0390762,0.2286805,0.008082839,1.671744e-06,0,0,0.4659625,0.007679484,0.01712979,0,0.2596521,0.05825568,0.2115739,0.004996464,0.3253273,0.0172096,0.02495038,0.05959341,0.1414641,0.04395459,0,0.5253285,0.1019575,0.08501028,0.01041736,0.1418381,0.05912985,0.217061,0.06368547,0.08540412,0.1431155,0.1462963,0.4602474,0.1070556,0,0.7711231,0.1539829,0.1170664,0.000282607,0.2129586,0.2639585,0.02218025,0
,0.03918679,0.8889731,0.8339479,0.01350387,0.09204811,0.003917432,0.2357894,0.1459994,0.001544341,0.03858333,0.2313187,0.009685565,1.538519e-06,0,0,0.4635289,0.009199896,0.01667681,0,0.2558711,0.0524973,0.21013,0.005555015,0.3158395,0.01736113,0.02536104,0.05316681,0.1377521,0.04459616,0,0.5267845,0.09872049,0.09162386,0.009642906,0.140883,0.05916905,0.2138689,0.05669767,0.08564958,0.1446676,0.1459614,0.4578951,0.1078712,0,0.7659058,0.1547071,0.1168694,0.0002697858,0.2118608,0.2599123,0.02168213,0
,0.03871569,0.8888243,0.8336625,0.03507317,0.09265307,0.003605848,0.2373399,0.1459713,0.00142127,0.03813522,0.2329278,0.01026394,1.415912e-06,0,0,0.462344,0.009764466,0.01623376,0,0.2535692,0.01242768,0.2092589,0.006082031,0.3048741,0.01745739,0.02559019,0.04974725,0.1362472,0.04056789,0,0.5310783,0.09720538,0.09226609,0.01747877,0.1487443,0.05928145,0.2123629,0.05303587,0.08615575,0.1452869,0.1460144,0.4568088,0.1099608,0,0.7637046,0.1556154,0.1169097,0.0002534781,0.2102166,0.2575103,0.02116413,0
,0.03819814,0.8886273,0.8332701,0.04134937,0.1019751,0.003318815,0.2385292,0.1460053,0.001308006,0.03763743,0.2339455,0.01231451,1.303075e-06,0,0,0.4618492,0.01166881,0.01576091,0,0.2526359,0.001866243,0.2091303,0.006539545,0.3004987,0.01756159,0.02590289,0.047619,0.1345619,0.02839632,0,0.5324612,0.09535276,0.1016859,0.03049679,0.1621597,0.05918885,0.2085385,0.0507609,0.08628749,0.1476947,0.1461267,0.4563505,0.1107468,0,0.762253,0.1579826,0.1171107,0.000236057,0.2092052,0.25657,0.02064272,0
