browOuterUp_R,eyeWide_R,mouthFrown_L,mouthPress_L,browInnerUp,browOuterUp_L,noseSneer_R,eyeLookOut_R,mouthDimple_L,eyeBlink_L,eyeLookUp_L,cheekSquint_R,mouthDimple_R,eyeLookUp_R,jawOpen,mouthShrugLower,mouthFrown_R,cheekPuff,mouthRollLower,mouthFunnel,eyeSquint_L,eyeLookDown_R,mouthStretch_R,mouthStretch_L,eyeLookIn_L,mouthLowerDown_R,browDown_L,mouthUpperUp_L,noseSneer_L,eyeWide_L,jawRight,mouthRollUpper,jawForward,mouthLeft,mouthPress_R,mouthSmile_L,tongueOut,mouthUpperUp_R,jawLeft,eyeLookIn_R,mouthSmile_R,browDown_R,mouthShrugUpper,cheekSquint_L,eyeBlink_R,mouthLowerDown_L,eyeLookDown_L,mouthClose,mouthPucker,mouthRight,eyeLookOut_L,eyeSquint_R
0.01992426,0,0.06086105,0.1736572,0.1445351,0.01930627,0.1041919,0,0.4772163,0.06684441,0,0.07951538,0.461208,0,0.03250445,0.3690261,0.05863497,0.1866123,0.3772918,0.1617166,0.2170685,0.2443699,0.1146389,0.118522,0.1150582,0.05457113,0.06873646,0.0747191,0.1129947,0,0.00705236,0.2020795,0.07422075,0.02952112,0.1680449,0,0.02494133,0.0722118,0,0.007070883,0,0.06672294,0.125191,0.08629141,0.06336607,0.05482761,0.2437776,0.03324548,0.1000225,0,0,0.2166743
8.554053e-05,0.04666508,0.0244759,0.06643724,0.03809937,0.0002327544,0.1158894,0,0.1717179,0.006948012,0,0.09066719,0.2126927,0,0.0105143,0.394905,0.02608873,0.09730556,0.09670127,0.1358313,0.2953447,0.08250946,0.07533162,0.06935243,0,0.03264107,0.3037944,0.05384951,0.1156984,0.04606247,0.02877134,0.05295523,0.02829034,0.005431429,0.0683561,0,0.0002603345,0.05587485,0,0.1304991,0.0001374821,0.3040116,0.0674386,0.07847382,0.00656659,0.0334046,0.08283556,0.01480902,0.1961109,0.04614981,0.007016698,0.2953118
7.869588e-05,0.02788028,0.02379964,0.06142137,0.03809809,0.00021418,0.1171026,0,0.1694475,0.0486335,0,0.09066191,0.1848928,0,0.009964759,0.3315679,0.02779199,0.08528935,0.08682917,0.1354849,0.2947003,0.08569408,0.07501984,0.06902641,0,0.03245095,0.3112685,0.05353217,0.1178458,0.02768629,0.02825256,0.05076106,0.02722052,0.004999598,0.06360947,0,0.0001118418,0.05562202,0,0.1366108,0.0001352314,0.311413,0.06928406,0.07877483,0.04455999,0.03329165,0.08608457,0.01415947,0.1757608,0.03313766,0.01348316,0.2946962
7.240959e-05,0.01816006,0.06828629,0.06002209,0.04068251,0.0001970978,0.1416159,0,0.1186948,0.1630155,0,0.1031605,0.1375901,0,0.009451249,0.3277677,0.04269222,0.08113566,0.08064274,0.1346148,0.317153,0.1089823,0.07909005,0.07233213,0,0.03220009,0.3148876,0.05307783,0.1367973,0.01811552,0.02790531,0.04620457,0.02446832,0.004601711,0.06228871,0,2.47197e-05,0.05528795,0,0.1365777,0.0001291142,0.3150072,0.1035127,0.08694524,0.1620147,0.03311111,0.1094949,0.01361989,0.217201,0.03024214,0.01227303,0.3171538
6.663118e-05,0.01275934,0.09701358,0.06135334,0.04350046,0.0001813833,0.1751664,0,0.1055892,0.3845265,0,0.1456889,0.1256562,0,0.009044136,0.3245815,0.0509625,0.07949479,0.07858859,0.1341565,0.3644612,0.1506755,0.103319,0.08891594,0,0.03224316,0.3482577,0.05301808,0.166322,0.0127814,0.0281231,0.04425519,0.02314942,0.004235281,0.06355833,0,1.055723e-05,0.05546804,0,0.140506,0.0001213188,0.348696,0.1273916,0.1121575,0.3844457,0.03323926,0.1514128,0.01320352,0.2268613,0.03436702,0.01546826,0.3644579
6.131695e-05,0.009721888,0.121667,0.08506837,0.04449181,0.0001669245,0.2005477,0,0.104822,0.6981411,0,0.1608035,0.1426983,0,0.008672715,0.3901372,0.0545239,0.08696027,0.09408975,0.1352564,0.4162843,0.1574839,0.1095225,0.09315872,0.01237812,0.03208717,0.4126959,0.05332388,0.1856435,0.009771895,0.02958742,0.04292429,0.02220244,0.003897917,0.08743124,0,7.522572e-06,0.05752666,0,0.1114011,0.0001129856,0.4137533,0.1366077,0.1216834,0.698828,0.03312002,0.1580718,0.0128415,0.2319503,0.03795825,0,0.4162828
5.642821e-05,0.00787128,0.1324467,0.09118184,0.04520836,0.0001536199,0.2005633,0,0.1023524,0.8059583,0,0.1637584,0.138991,0,0.008335885,0.3698117,0.06530239,0.08842857,0.09756508,0.1351432,0.4710695,0.1294608,0.112552,0.09526173,0.003077774,0.0319112,0.4463988,0.05340576,0.1916602,0.007934524,0.03277731,0.04197516,0.02139149,0.003587367,0.09357755,0,1.012331e-05,0.05822657,0,0.1209297,0.0001046961,0.447258,0.141632,0.1254526,0.8062425,0.03298621,0.1300591,0.01252514,0.2343414,0.03939469,0,0.4708149
5.193011e-05,0.006668156,0.1178156,0.09093087,0.04582661,0.0001413764,0.1658786,0,0.09945429,0.8377488,0,0.1479352,0.1274829,0,0.00811736,0.3186038,0.0684036,0.08825782,0.0989331,0.1350534,0.4958571,0.1126821,0.1133541,0.09619845,0,0.03221845,0.4576927,0.05317951,0.1706661,0.006735577,0.03409506,0.04181609,0.02075451,0.003301528,0.09386414,0,1.932108e-05,0.05830019,0,0.1322397,9.673508e-05,0.4583482,0.1445284,0.1234776,0.8378463,0.03336501,0.1132957,0.01236955,0.2422187,0.03516249,0.00817521,0.495597
4.779104e-05,0.005828537,0.1149898,0.07993779,0.04601888,0.0001301093,0.1503559,0,0.09685188,0.7741155,0,0.1199623,0.1142763,0,0.007917638,0.3093539,0.08260224,0.08517025,0.09751022,0.1325731,0.5068602,0.1000476,0.1059395,0.09572072,0,0.03252173,0.4642046,0.05288358,0.1604359,0.005895519,0.03461811,0.04164559,0.02019807,0.003038446,0.08395393,0,1.919273e-05,0.05800168,0,0.1429211,8.923077e-05,0.4647712,0.1461447,0.1135389,0.7737163,0.03373282,0.100661,0.01220095,0.2453263,0.03127918,0.01973794,0.5065688
4.398213e-05,0.005199075,0.1136536,0.07554147,0.04614192,0.0001197403,0.1416533,0,0.09626152,0.503452,0,0.1094018,0.1104686,0,0.007692001,0.350839,0.09145565,0.08399577,0.09693234,0.1306123,0.4788336,0.1173735,0.1024157,0.09507816,0,0.03283972,0.4553331,0.05269622,0.1512724,0.00526336,0.03528402,0.04146525,0.01973472,0.002796319,0.08035199,0,1.839653e-05,0.05772424,0,0.1435276,8.222936e-05,0.4554432,0.1494491,0.1029528,0.5032653,0.03413696,0.1180635,0.01197713,0.2467836,0.02965604,0.02046318,0.4785258
4.047692e-05,0.004696448,0.11255,0.07330731,0.04611308,0.0001101978,0.1378841,0,0.09629987,0.3372003,0,0.1041231,0.108845,0,0.007420523,0.3723476,0.09617853,0.08328073,0.09594726,0.1294415,0.4346404,0.1206529,0.1005945,0.09447326,0,0.03299458,0.4389372,0.05286191,0.147795,0.004757023,0.03560571,0.04096137,0.01926683,0.002573482,0.07844152,0,1.529609e-05,0.05776475,0,0.1446628,7.573498e-05,0.4389398,0.1547745,0.09888291,0.3371677,0.03435932,0.1213656,0.01166214,0.2476972,0.02850341,0.02083297,0.4343466
3.725113e-05,0.004274916,0.1068159,0.07436465,0.04612317,0.0001014158,0.1571989,0,0.09871321,0.275445,0,0.1026783,0.1143839,0,0.007079476,0.4411936,0.0924691,0.08332946,0.09465518,0.128199,0.4033394,0.1170482,0.09830843,0.09141988,0,0.03286986,0.4338439,0.05538633,0.1570052,0.00433142,0.03590331,0.0378837,0.0186788,0.002368399,0.0797157,0,1.583902e-05,0.06025286,0,0.1299064,6.97309e-05,0.433796,0.1721744,0.09701727,0.2754675,0.03427051,0.1176681,0.01124964,0.2522778,0.02806337,0.004601636,0.4032133
3.428247e-05,0.003908942,0.05875425,0.08888986,0.04617279,9.333373e-05,0.1727697,0,0.1067321,0.2186094,0,0.1058344,0.1235864,0,0.006697772,0.5068594,0.07179841,0.09140705,0.09147266,0.1269964,0.3869007,0.1063056,0.0970084,0.09008903,0.01303706,0.03257501,0.4325377,0.06522305,0.1767559,0.003961348,0.03595724,0.03276047,0.01801093,0.002179659,0.09698516,0,1.600968e-05,0.06931061,0,0.1148698,6.419071e-05,0.4324903,0.18644,0.09707736,0.2185872,0.03399875,0.1068152,0.01075935,0.2723022,0.02721744,0,0.3867877
3.15504e-05,0.00358389,0.03860505,0.09362949,0.0453323,8.589576e-05,0.1787969,0,0.1448434,0.1950801,0,0.1100907,0.1491275,0,0.00631944,0.5295194,0.04664009,0.0933516,0.09037715,0.1152021,0.3784336,0.09563103,0.09601851,0.08938383,0.03504294,0.03217033,0.4753265,0.08443762,0.1837566,0.003632336,0.0358417,0.02968334,0.01744595,0.002005959,0.1030274,0,2.815516e-05,0.08548645,0,0.0932721,5.908422e-05,0.4753,0.1945025,0.1034176,0.1950503,0.0336151,0.09601021,0.01025069,0.2373686,0.0220221,0,0.3783267
2.903607e-05,0.003291035,0.02805597,0.09359886,0.04475265,7.905054e-05,0.1816481,0,0.1546757,0.1691987,0,0.1124311,0.1563205,0,0.00601712,0.4683438,0.029826,0.09362584,0.08994913,0.1116396,0.3791496,0.07067879,0.09544583,0.0890466,0.03408922,0.03198679,0.4865521,0.08984624,0.1869561,0.003335737,0.03562832,0.02825598,0.01708417,0.0018461,0.1023355,0,4.410015e-05,0.09016033,0,0.09346008,5.43805e-05,0.4865307,0.1968354,0.1055823,0.1689154,0.03344356,0.07100918,0.009856782,0.229294,0.02097392,0,0.3790536
2.672212e-05,0.003024887,0.01564085,0.07401831,0.04409525,7.275084e-05,0.1757105,0,0.1254462,0.09830752,0,0.1132647,0.1377579,0,0.005738093,0.4279443,0.01569901,0.08366477,0.07600144,0.108976,0.3779744,0.06552903,0.09484917,0.08864256,0.02617808,0.03183839,0.4762508,0.08516397,0.174901,0.003066088,0.03542129,0.02720184,0.01667702,0.001698981,0.07732075,0.0004576445,3.510683e-05,0.08762068,0,0.1009576,0.004854063,0.4763789,0.1717758,0.1063652,0.09805932,0.03328065,0.06587229,0.009479223,0.2292463,0.02144782,0,0.3778893
2.459258e-05,0.002781751,0.01031671,0.06031754,0.04338036,6.695317e-05,0.1710781,0,0.1052432,0.06976832,0,0.1135014,0.110427,0,0.005520453,0.3866951,0.009773456,0.07262706,0.06142512,0.1078972,0.3553487,0.0623081,0.0943731,0.08830214,0.01809631,0.03217875,0.4663265,0.08036079,0.170678,0.002819702,0.03581979,0.02638941,0.01633543,0.001563586,0.06225745,0.03085627,3.245757e-05,0.08323545,0,0.1084527,0.05613268,0.4664236,0.1650337,0.1065138,0.06892978,0.03363667,0.06266542,0.00919128,0.2798226,0.02374073,0,0.355299
2.082909e-05,0.02216037,0.005660654,0.04632505,0.04270664,5.670711e-05,0.1515494,0,0.0803566,0.01166227,0,0.09765694,0.08560719,0,0.005342086,0.2978298,0.004666379,0.06248292,0.05160908,0.1104466,0.3381343,0.01934251,0.09329949,0.08782268,0.008980876,0.04076032,0.3971435,0.07124276,0.1514271,0.02080727,0.03690587,0.02552984,0.01597057,0.001324306,0.04798126,0.04578359,9.954565e-06,0.07438894,0,0.1163995,0.07719654,0.3972649,0.1597716,0.09257519,0.01182037,0.0431008,0.01958937,0.009017135,0.302468,0.02486304,0,0.3381769
1.916918e-05,0.03034015,0.004603864,0.04364435,0.04231252,5.218801e-05,0.1472424,0,0.07533303,0.003662222,0,0.09360122,0.08058075,0,0.005330878,0.2959874,0.003583689,0.06083042,0.04972348,0.1140268,0.3297374,0.01021035,0.0915978,0.08735093,0.01920223,0.04382285,0.3882021,0.06932722,0.1473594,0.02895351,0.0374135,0.02530562,0.01588518,0.001218769,0.04529819,0.04850568,5.037493e-05,0.07252122,0,0.1070444,0.08094124,0.3883526,0.1588157,0.08897231,0.003882664,0.04662801,0.01042599,0.009064728,0.306646,0.02488148,0,0.3297695
1.764155e-05,0.04951658,0.003912784,0.04207706,0.04190992,4.802904e-05,0.1450614,0,0.07268444,-0.0004141782,0,0.08999151,0.07793012,0,0.005349068,0.2914357,0.002917634,0.06013991,0.04871303,0.1159511,0.3217641,0.006411401,0.0900984,0.08693522,0.02221857,0.0459824,0.3832703,0.06831557,0.1454325,0.0484951,0.03760389,0.02511445,0.01585994,0.001121643,0.04380023,0.05033289,8.133398e-05,0.07153029,0,0.1044203,0.0829408,0.3834281,0.1581276,0.08586843,-0.0001711951,0.04918792,0.006616696,0.009139701,0.3077126,0.018776,0,0.3217915
1.623566e-05,0.06546377,0.003427445,0.04137949,0.04136913,4.420151e-05,0.1443516,0,0.07140753,-0.002406843,0.003808787,0.08824385,0.07664575,0.004063416,0.005375009,0.295832,0.00248148,0.06079707,0.04826456,0.1179537,0.3187604,0,0.08838689,0.08642202,0.01883374,0.04750069,0.39165,0.06801097,0.1458185,0.06449319,0.03779786,0.02496662,0.01589221,0.001032257,0.04319314,0.05506004,0.0001427174,0.07123313,0,0.1082221,0.08428805,0.3917271,0.1580929,0.08435052,-0.002161755,0.05098192,0,0.00921743,0.308332,0.01597573,0,0.3187856
1.494181e-05,0.07314606,0.003061428,0.04305861,0.03966314,4.0679e-05,0.1493536,0,0.07814105,-0.003299273,0.01234871,0.08789963,0.0837124,0.01258312,0.005387285,0.3717124,0.002174727,0.06725735,0.04978136,0.1201453,0.3198115,0,0.0869364,0.08582412,0.02312815,0.04840041,0.4509124,0.07244122,0.1525902,0.07224214,0.03818352,0.02481993,0.01603001,0.0009499947,0.04502099,0.05729821,0.0001460096,0.07584079,0,0.1038993,0.08499139,0.450943,0.1791939,0.0840631,-0.003062226,0.05196866,0,0.009240116,0.3049468,0.01473633,0,0.3198288
1.375107e-05,0.07690189,0.002767745,0.05747043,0.03690479,3.743721e-05,0.1574011,0,0.1131253,-0.003616682,0.005378364,0.09672463,0.1171142,0.005630262,0.005334612,0.4397557,0.001943078,0.08190943,0.05609552,0.123728,0.3207963,0,0.08417757,0.08436626,0.02231673,0.04866051,0.5105066,0.08530034,0.1617337,0.07599511,0.03870083,0.02467152,0.01622541,0.0008742878,0.05862558,0.05806154,0.0001093113,0.08771014,0,0.1049149,0.08096003,0.5105114,0.1853403,0.09184767,-0.003392375,0.05225015,0,0.009151463,0.2923976,0.01396319,0,0.3208085
1.265522e-05,0.08947243,0.002520569,0.06122012,0.03550447,3.445376e-05,0.1597815,0,0.1221239,-0.003639084,0.007396822,0.09894995,0.1258838,0.007643255,0.005370948,0.3780282,0.001757003,0.08438419,0.05829632,0.1253143,0.3210357,0,0.08316436,0.08365653,0.02136493,0.04925977,0.52536,0.08936637,0.1643366,0.08892432,0.03945561,0.02469301,0.01667189,0.0008046141,0.06213962,0.05806097,8.336025e-05,0.09176812,0,0.1058944,0.07894033,0.5253648,0.188675,0.09361721,-0.00342936,0.0528602,0,0.009154257,0.2418144,0.01409966,0,0.3210468
1.16467e-05,0.130698,0.002305458,0.04604246,0.03485046,3.170807e-05,0.1199819,0,0.08196978,-0.003515338,0.01067504,0.08017538,0.09156196,0.01091164,0.005463847,0.2866887,0.00160027,0.06276602,0.05629738,0.1255894,0.3050232,0,0.08279149,0.08326805,0.01903939,0.04988148,0.4478807,0.07685345,0.1188787,0.1304126,0.04009377,0.02475664,0.01698626,0.0007404928,0.04725858,0.01407145,4.449226e-05,0.08078612,0,0.1081765,0.04787142,0.4479852,0.1375325,0.07106514,-0.003320565,0.05349595,0,0.009221453,0.2313155,0.02033188,0,0.3050725
1.071855e-05,0.1724322,0.01389844,0.03790167,0.03484968,2.91812e-05,0.1097693,0,0.06831724,-0.003324184,0.0120154,0.0719405,0.07862462,0.01224352,0.005550166,0.2477668,0.001507452,0.05712566,0.0505831,0.1229546,0.2924174,0,0.08298949,0.08319245,0.01134599,0.05022052,0.3678058,0.06027629,0.1075253,0.1722726,0.04036152,0.02483619,0.0170409,0.0006814815,0.0395602,0.002561814,7.309047e-05,0.06402542,0,0.1153997,0.0131919,0.3680671,0.1235951,0.06334094,-0.00314399,0.05383927,0,0.009348874,0.2365769,0.02348182,0,0.2924489
9.864367e-06,0.1599552,0.01677311,0.03914361,0.03463354,2.685569e-05,0.1110579,0,0.06884069,-0.003106905,0.001942779,0.06845201,0.0805582,0.00220178,0.00551909,0.3846795,0.001414241,0.1033186,0.05074901,0.1227182,0.269105,0,0.08275693,0.08271637,0.01324591,0.04866608,0.356715,0.0557494,0.1136337,0.1598828,0.03788336,0.02475281,0.01697558,0.0006271729,0.04294469,-0.00320263,7.708312e-05,0.05981338,0,0.1137547,0.001957702,0.3568518,0.1175917,0.05985133,-0.002940566,0.05174445,0,0.00942032,0.3355825,0.02364043,0,0.2691144
9.078256e-06,0.1398946,0.01421755,0.06237558,0.03434704,2.471551e-05,0.1231793,0,0.1172201,-0.002884805,0,0.06799363,0.126904,0,0.005364849,0.5049946,0.00131085,0.123089,0.06239206,0.1237696,0.2526212,0.009130791,0.08030447,0.08022139,0.008663808,0.04125325,0.3789391,0.06468615,0.1300283,0.1398605,0.03319656,0.02450169,0.01688854,0.001230498,0.07345429,-0.000648191,0.0001378727,0.06790403,0,0.1183195,-0.003249601,0.3789989,0.1316679,0.06224509,-0.002731451,0.04353933,0.009349553,0.009300224,0.3077365,0.01580014,0,0.2526282
8.354792e-06,0.1203135,0.01210387,0.06874053,0.03413632,2.274588e-05,0.1276913,0,0.1307612,-0.002668555,0,0.07357455,0.1390725,0,0.005213795,0.5096641,0.00121137,0.1313812,0.07151344,0.1319368,0.2495391,0.01630034,0.07858723,0.07885824,0.002080277,0.03841839,0.3824364,0.06955074,0.1350996,0.1201225,0.03133057,0.02442733,0.01695963,0.004222482,0.08152889,0.00400005,0.0002254991,0.07148692,0,0.1247536,-0.005669571,0.3824683,0.1348792,0.0721629,-0.002527278,0.04055002,0.01654682,0.009182987,0.2971646,0.01205296,0,0.2495542
7.688982e-06,0.1033105,0.01055625,0.07178238,0.03396333,2.093321e-05,0.1291401,0,0.1379144,-0.002463196,0,0.07508847,0.145602,0,0.005089058,0.4978867,0.001117501,0.1351291,0.07614629,0.1345638,0.2484336,0.02210015,0.07687941,0.07710804,0,0.03670684,0.383362,0.07123134,0.1360428,0.1031369,0.03022596,0.02462273,0.01714078,0.005042853,0.08493999,0.005632197,0.0003380231,0.07277644,0,0.1310101,-0.00651361,0.383376,0.1344723,0.07490813,-0.002333101,0.03874366,0.02237238,0.009123148,0.2924116,0.009922229,0.004807572,0.2484517
7.076232e-06,0.09695388,0.009495144,0.07355115,0.0338905,1.9265e-05,0.1295704,0,0.1517269,-0.002270809,0,0.0763341,0.1570555,0,0.004952503,0.4977409,0.001029873,0.1368446,0.0797326,0.1360717,0.2518304,0.02379579,0.07525163,0.07502784,0,0.03544638,0.3798382,0.07192031,0.1356359,0.09678291,0.0297017,0.02498866,0.0172926,0.00519348,0.08663719,0.006628079,0.0003997788,0.07329341,0,0.1330466,-0.005384057,0.379844,0.1313428,0.07660696,-0.002151039,0.03742398,0.02407602,0.009044838,0.2876266,0.008747624,0.007197109,0.2518544
6.512313e-06,0.09537346,0.008620776,0.07434143,0.03398978,1.772974e-05,0.1300084,0,0.1615418,-0.002091936,0,0.08091427,0.1683969,0,0.004807242,0.4923996,0.0009485651,0.1365234,0.08139866,0.1367641,0.2543889,0.02359264,0.07393745,0.0733219,0,0.03448697,0.3723469,0.07197423,0.1356691,0.09522377,0.02940853,0.02532359,0.01736606,0.005075327,0.08708734,0.04716628,0.0003725453,0.07332609,0,0.1311721,0.04974399,0.372363,0.1207648,0.07844514,-0.001981689,0.03642328,0.02386995,0.00894478,0.2748864,0.008256054,0.005322494,0.2544182
5.993334e-06,0.1139495,0.007870781,0.07235594,0.03404904,1.631682e-05,0.1293234,0,0.1650795,-0.001926345,0,0.08214407,0.1723578,0,0.004613762,0.4884048,0.0008733812,0.1272564,0.07988738,0.1326995,0.2518576,0.02986607,0.07220009,0.07150143,0,0.03210337,0.3428599,0.06862518,0.1332232,0.1138336,0.02895188,0.02524525,0.0172077,0.004829151,0.08124006,0.0438497,0.0002654252,0.07113268,0,0.1301348,0.05339189,0.3429335,0.09742634,0.07890186,-0.001824872,0.03376422,0.03016582,0.008743149,0.2519796,0.007846171,0.004125559,0.2518913
5.515713e-06,0.147578,0.007209829,0.06511004,0.0342417,1.50165e-05,0.1288754,0,0.1666085,-0.001773431,0,0.08266949,0.1746882,0,0.004410406,0.477676,0.0008039986,0.1066797,0.07257881,0.1224792,0.2436351,0.02169053,0.07159554,0.07076201,0.004295028,0.03041599,0.301879,0.06160752,0.1317718,0.1475481,0.02826135,0.02496061,0.01688484,0.004529028,0.07225946,0.03576308,0.0001185452,0.06652199,0,0.122419,0.05274326,0.3021801,0.0857261,0.07873733,-0.001680038,0.03185058,0.02195301,0.008513247,0.2221047,0.007561505,0,0.2436974
5.076155e-06,0.1780035,0.006829247,0.06266101,0.0347699,1.38198e-05,0.1285771,0,0.1606292,-0.001632423,0,0.08266753,0.1752614,0,0.004209573,0.4663914,0.0007400436,0.09922277,0.06855259,0.1167964,0.2409195,0.00859589,0.07136001,0.07053368,0.01721307,0.02934654,0.2888466,0.05868887,0.1309847,0.1779946,0.02767894,0.02459773,0.01642226,0.004525025,0.06917074,0.01525871,4.91132e-05,0.06441454,0,0.1100604,0.02297527,0.2892064,0.08122796,0.07743371,-0.00154647,0.03071857,0.008809772,0.008277438,0.2126671,0.007069954,0,0.2409884
4.671626e-06,0.1891443,0.0112341,0.06111178,0.0372511,1.271848e-05,0.1289223,0,0.1590015,-0.001502504,0.02214102,0.08397808,0.1758693,0.0223604,0.004090175,0.4506779,0.0006811308,0.09534293,0.06740815,0.1147712,0.2479778,0,0.08029345,0.0755556,0.03128189,0.02879707,0.2587079,0.05711803,0.1309044,0.1891315,0.02751889,0.02453288,0.01613126,0.004274681,0.06721138,0.009050256,1.186255e-05,0.06326081,0,0.09653319,0.01534458,0.2593919,0.0793093,0.07715265,-0.001423398,0.03014184,0,0.008179705,0.2077971,0.02674754,0,0.2480238
3.956713e-06,0.2025344,0.02897869,0.05838688,0.04302705,1.077213e-05,0.1286447,0,0.1577202,-0.001272705,0.05216625,0.08773798,0.1767072,0.05237963,0.003962013,0.3855061,0.0005769441,0.08813657,0.0671582,0.112317,0.2749855,0,0.09274843,0.08273693,0.0547266,0.02815856,0.2434359,0.05506781,0.1300962,0.2024698,0.02616698,0.02487656,0.01593961,0.003706418,0.06173776,0.003775733,1.222678e-05,0.06141264,0,0.07219063,0.01247116,0.2442206,0.0785171,0.0770606,-0.001205704,0.02940284,0,0.008114234,0.1701593,0.01860198,0,0.2750129
3.641394e-06,0.2031546,0.0192827,0.05755796,0.04449375,9.913677e-06,0.1265339,0,0.1846665,-0.001171307,0.04149067,0.08834689,0.1922932,0.04176087,0.003878345,0.4304512,0.0005309759,0.08602287,0.06815376,0.1116319,0.274001,0,0.09431962,0.08452758,0.07880373,0.02774782,0.2408156,0.05464567,0.1285984,0.2030303,0.02538314,0.02495976,0.01603047,0.003427954,0.06044063,0.002709279,2.971811e-05,0.06083898,0,0.04703259,0.01373652,0.2415754,0.0796357,0.07734494,-0.001109645,0.02893294,0,0.008027145,0.1596886,0.006823835,0,0.2740194
3.351204e-06,0.2041833,0.01438812,0.05736873,0.04550691,9.123636e-06,0.1258748,0,0.1919006,-0.001077977,0.04905551,0.08903637,0.1996454,0.04932899,0.003786705,0.4513589,0.0004886666,0.08520741,0.07396071,0.1114128,0.2759219,0,0.09479716,0.08534351,0.07998443,0.0273061,0.2398742,0.05450268,0.1281079,0.2040339,0.02505725,0.02502511,0.01616445,0.003163824,0.0599442,0.002083608,4.556491e-05,0.06052516,0,0.04506324,0.01646765,0.240594,0.08548876,0.07787562,-0.001021229,0.02844456,0,0.007947463,0.1551754,0.002385601,0,0.2759296
3.08414e-06,0.2044167,0.01128276,0.05708983,0.0460698,8.396555e-06,0.1257289,0,0.1953197,-0.0009920785,0.05739818,0.08971336,0.202859,0.05766948,0.00369611,0.4593318,0.0004497265,0.08447293,0.0772058,0.1113106,0.2838681,0,0.09505114,0.08601046,0.07880338,0.02688495,0.2505107,0.0544646,0.1281188,0.204247,0.02480325,0.02501685,0.01632213,0.002916536,0.05947766,0.001722532,5.099895e-05,0.06030985,0,0.04511347,0.01870154,0.2506935,0.08778527,0.07872909,-0.0009398526,0.02798613,0,0.007866486,0.1528322,0.0004384923,0,0.28382
2.838359e-06,0.2059021,0.009509005,0.0567804,0.04632865,7.727417e-06,0.1255304,0,0.2048467,-0.0009130217,0.05680559,0.09007978,0.2275738,0.0570859,0.003588782,0.4636483,0.0004138884,0.08064981,0.07865652,0.1108095,0.2859073,0,0.09512097,0.08648883,0.08250036,0.02645768,0.2582777,0.05466095,0.1280396,0.20571,0.02452799,0.02488572,0.01646767,0.002686705,0.05903237,0.005804193,5.473273e-05,0.06034013,0,0.04085303,0.0353522,0.2582971,0.08874737,0.07923085,-0.0008649579,0.02751891,0,0.007714198,0.1465129,-0.0003956636,0,0.2858404
2.612165e-06,0.2004908,0.008283735,0.05620877,0.0463828,7.111604e-06,0.1222994,0,0.2073696,-0.0008402634,0.05016419,0.08974629,0.2327788,0.0503956,0.003527531,0.4564607,0.0003809056,0.07721777,0.07965258,0.1107138,0.2847113,0,0.09520752,0.08700217,0.06226889,0.02627644,0.2612965,0.05473471,0.1243897,0.2002369,0.02426135,0.0249788,0.01673944,0.002473983,0.05839264,0.006625722,4.019061e-05,0.06029977,0,0.06179227,0.03981826,0.2612405,0.08933834,0.07909333,-0.0007960298,0.02731207,0,0.007631379,0.1447127,6.039976e-06,0,0.2846461
2.403996e-06,0.1883952,0.02108881,0.05609944,0.04633445,6.544867e-06,0.1215978,0,0.1719728,-0.0007733023,0.04846866,0.08950108,0.2036643,0.04866592,0.003478358,0.4550754,0.0003505509,0.07675277,0.08142056,0.110664,0.2851177,0,0.0951706,0.08713108,0.04650414,0.02607689,0.2789392,0.05463186,0.123519,0.188288,0.02419961,0.02511893,0.0168059,0.00227757,0.05824191,0.006746531,4.615264e-05,0.06020609,0,0.07786676,0.01625246,0.2791841,0.08999348,0.07877424,-0.0007325938,0.02711627,0,0.007604409,0.1900449,0.01612991,0,0.2850483
2.212417e-06,0.1831892,0.0307192,0.05889372,0.04638547,6.023293e-06,0.1303011,0,0.1632183,-0.0007116769,0.04696083,0.08961093,0.1970565,0.04714525,0.003414988,0.4906585,0.0007431705,0.09237559,0.08659886,0.1109639,0.2881361,0,0.09496846,0.08689979,0.03962975,0.02587085,0.2851603,0.05502074,0.1321445,0.1831327,0.02446485,0.02513379,0.01673936,0.002096463,0.06074739,0.006556168,3.975442e-05,0.06080214,0,0.08560143,0.01004223,0.2854615,0.09330858,0.07858523,-0.0006742125,0.02694324,0,0.007565506,0.2160943,0.03269111,0,0.2879439
2.036105e-06,0.1805909,0.04968875,0.07431065,0.04601527,5.543285e-06,0.1334639,0,0.1609295,-0.0006549623,0.04657533,0.08982361,0.201209,0.04675592,0.003345661,0.5722924,0.01173888,0.1006182,0.0919416,0.1166413,0.2889444,0,0.09451156,0.08441133,0.03744352,0.02568738,0.297014,0.06058336,0.1350099,0.1805625,0.02789672,0.02502488,0.01662151,0.001929604,0.07406694,0.006219576,4.298757e-05,0.06976371,0,0.08860024,0.006654527,0.2976869,0.1104631,0.07822537,-0.0006204835,0.0268084,0,0.007512177,0.2305115,0.0905017,0,0.2886924
